token,label,label_gpt
and,O,O
immunosuppressive,O,O
effects,O,O
.,O,O
Interaction,O,O
of,O,O
transcription,B,O
factors,I,O
RFX1,B,B-protein
and,O,O
MIBP1,B,B-protein
with,O,O
the,O,O
gamma,B,O
motif,I,O
of,O,O
the,O,O
negative,B,O
regulatory,I,O
element,I,O
of,O,O
the,O,O
hepatitis,B,O
B,I,O
virus,I,O
core,I,O
promoter,I,O
.,O,O
The,O,O
negative,B,O
regulatory,I,O
element,I,O
(,O,O
NRE,B,B
),O,O
of,O,O
the,O,O
hepatitis,B,B
B,I,I
virus,I,I
(,I,O
HBV,I,B
),I,O
core,I,O
promoter,I,O
contains,O,O
three,O,O
subregions,O,O
which,O,O
act,O,O
synergistically,O,O
to,O,O
suppress,O,O
core,O,O
promoter,O,O
activity,O,O
.,O,O
In,O,O
addition,O,O
",",O,O
RFX1,B,B
can,O,O
bind,O,O
simultaneously,O,O
",",O,O
most,O,O
likely,O,O
as,O,O
a,O,O
heterodimer,B,O
",",O,O
with,O,O
the,O,O
transcription,B,O
factor,I,O
MIBP1,B,B
to,O,O
NRE,B,B
gamma,I,I
.,O,O
Use,O,O
of,O,O
arsenic,O,B
trioxide,O,I
(,O,O
As2O3,O,B
),O,O
in,O,O
the,O,O
treatment,O,O
of,O,O
acute,O,O
promyelocytic,O,O
leukemia,O,O
(,O,O
APL,O,B
),O,O
:,O,O
II,O,O
.,O,O
Pharmacokinetic,O,O
studies,O,O
",",O,O
which,O,O
were,O,O
performed,O,O
in,O,O
eight,O,O
patients,O,O
",",O,O
showed,O,O
that,O,O
after,O,O
a,O,O
peak,O,O
level,O,O
of,O,O
5,O,O
.,O,O
54,O,O
micromol,O,O
/,O,O
L,O,O
to,O,O
7,O,O
.,O,O
30,O,O
micromol,O,O
/,O,O
L,O,O
",",O,O
plasma,O,O
arsenic,O,B
was,O,O
rapidly,O,O
eliminated,O,O
",",O,O
and,O,O
the,O,O
continuous,O,O
administration,O,O
of,O,O
As2O3,O,B
did,O,O
not,O,O
alter,O,O
its,O,O
pharmacokinetic,O,O
behaviors,O,O
.,O,O
We,O,O
conclude,O,O
that,O,O
As2O3,O,B
treatment,O,O
is,O,O
an,O,O
effective,O,O
and,O,O
relatively,O,O
safe,O,O
drug,O,O
in,O,O
APL,O,B
patients,O,O
refractory,O,O
to,O,O
ATRA,O,B
and,O,O
conventional,O,O
chemotherapy,O,O
.,O,O
LR1,B,B
also,O,O
binds,O,O
Ig,B,B
heavy,I,I
chain,I,I
switch,O,I
region,O,I
sequences,O,O
and,O,O
may,O,O
function,O,O
in,O,O
class,O,O
switch,O,O
recombination,O,O
.,O,O
Both,O,O
of,O,O
these,O,O
parameters,O,O
",",O,O
however,O,O
",",O,O
did,O,O
not,O,O
change,O,O
significantly,O,O
after,O,O
mitogen,B,O
stimulation,O,O
.,O,O
There,O,O
was,O,O
a,O,O
significant,O,O
negative,O,O
correlation,O,O
between,O,O
IC50S,O,B
of,O,O
prednisolone,O,B
and,O,O
increase,O,O
-,O,O
ratios,O,O
(,O,O
post,O,O
/,O,O
pre,O,O
ratio,O,O
),O,O
of,O,O
Bmax,O,B
after,O,O
mitogen,B,O
stimulation,O,O
(,O,O
p,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
The,O,O
Bmax,O,B
and,O,O
Kd,O,B
were,O,O
not,O,O
significantly,O,O
changed,O,O
after,O,O
mitogen,B,O
stimulation,O,O
in,O,O
both,O,O
subgroups,O,O
of,O,O
CRF,O,O
.,O,O
The,O,O
ZEBRA,B,B
protein,I,O
from,O,O
Epstein,O,O
-,O,O
Barr,O,O
virus,O,O
(,O,O
EBV,O,O
),O,O
activates,O,O
a,O,O
switch,O,O
from,O,O
the,O,O
latent,O,O
to,O,O
the,O,O
lytic,O,O
expression,O,O
program,O,O
of,O,O
the,O,O
virus,O,O
.,O,O
The,O,O
additional,O,O
function,O,O
that,O,O
is,O,O
required,O,O
for,O,O
initiation,O,O
of,O,O
the,O,O
lytic,O,O
viral,O,O
life,O,O
cycle,O,O
is,O,O
likely,O,O
to,O,O
require,O,O
phosphorylation,O,O
of,O,O
serine,O,B
186,O,I
of,O,O
the,O,O
ZEBRA,B,B
protein,I,O
",",O,O
which,O,O
may,O,O
influence,O,O
either,O,O
DNA,O,B
recognition,O,O
or,O,O
transcriptional,O,O
activation,O,O
of,O,O
lytic,B,O
viral,I,O
promoters,I,O
in,O,O
a,O,O
chromatinized,B,O
viral,I,O
episome,I,O
.,O,O
Immune,O,O
hyperactivation,O,O
of,O,O
HIV,O,B
-,O,I
1,O,I
-,O,I
infected,O,O
T,O,O
cells,O,O
mediated,O,O
by,O,O
Tat,B,B
and,O,O
the,O,O
CD28,B,B
pathway,O,O
.,O,O
CONCLUSIONS,O,O
:,O,O
The,O,O
reduction,O,O
of,O,O
symptoms,O,O
due,O,O
to,O,O
topical,O,O
fluticasone,O,B
propionate,O,I
in,O,O
patients,O,O
with,O,O
rhinitis,O,O
and,O,O
allergy,O,O
to,O,O
house,O,O
dust,O,O
mite,O,O
is,O,O
not,O,O
correlated,O,O
with,O,O
the,O,O
characteristics,O,O
of,O,O
the,O,O
glucocorticoid,B,O
receptor,I,O
.,O,O
Human,O,O
immunodeficiency,O,B
virus,O,I
type,O,I
1,O,I
(,O,O
HIV,O,B
-,O,I
1,O,I
),O,O
replicates,O,O
more,O,O
efficiently,O,O
in,O,O
vitro,O,O
in,O,O
differentiated,O,O
macrophages,O,B
than,O,O
in,O,O
freshly,O,O
isolated,O,O
monocytes,O,B
.,O,O
We,O,O
demonstrated,O,O
that,O,O
constitutive,O,O
expression,O,O
of,O,O
NF,B,B-protein
-,I,I-protein
kappaB,I,I-protein
in,O,O
primary,O,O
human,O,O
monocytes,O,B-cell type
changed,O,O
significantly,O,O
with,O,O
differentiation,O,O
in,O,O
vitro,O,O
to,O,O
monocyte,O,B-cell type
-,O,O
derived,O,O
macrophages,O,B-cell type
(,O,O
MDMs,O,B-cell type
),O,O
and,O,O
differentiation,O,O
in,O,O
vivo,O,O
to,O,O
alveolar,O,O
macrophages,O,B-cell type
(,O,O
AMs,O,B-cell type
),O,O
.,O,O
NF,B,B-protein
-,I,I-protein
kappa,I,I-protein
B,I,I-protein
-,O,I-protein
independent,O,O
suppression,O,O
of,O,O
HIV,O,B-DNA
expression,O,O
by,O,O
ascorbic,O,O
acid,O,O
.,O,O
Pretreatment,O,O
of,O,O
ACH,O,B-cell_line
-,O,O
2,O,I-cell_line
T,O,I-cell_line
cells,O,I-cell_line
by,O,O
NAC,O,B-protein
followed,O,O
by,O,O
stimulation,O,O
with,O,O
PMA,O,B-protein
",",O,O
TNF,B,B-protein
-,I,I-protein
alpha,I,I-protein
",",O,O
or,O,O
hydrogen,O,B-protein
peroxide,O,I-protein
(,O,O
H2O2,O,B-protein
),O,I-protein
resulted,O,O
in,O,O
strong,O,O
suppression,O,O
of,O,O
NF,B,B-protein
-,I,I-protein
kappa,I,I-protein
B,I,I-protein
activation,O,O
.,O,O
These,O,O
results,O,O
suggest,O,O
that,O,O
the,O,O
molecular,O,O
mechanism,O,O
of,O,O
HIV,O,B-protein
inhibition,O,O
by,O,O
ascorbate,O,B-protein
is,O,O
not,O,O
mediated,O,O
via,O,O
NF,B,B-protein
-,I,I-protein
kappa,I,I-protein
B,I,I-protein
inhibition,O,O
",",O,O
unlike,O,O
that,O,O
seen,O,O
with,O,O
other,O,O
antioxidants,O,O
.,O,O
A,O,O
T,B,O
cell,I,B
-,I,O
specific,I,O
enhancer,I,O
in,O,O
the,O,O
interleukin,B,B
-,I,I
3,I,I
locus,I,O
is,O,O
activated,O,O
cooperatively,O,O
by,O,O
Oct,B,B
and,I,O
NFAT,I,B
elements,I,O
within,O,O
a,O,O
DNase,B,B
I,I,I
-,I,I
hypersensitive,I,I
site,I,I
.,O,O
Interleukin,B,B
-,I,I
3,I,I
(,O,O
IL,B,B
-,I,I
3,I,I
),O,O
is,O,O
a,O,O
cytokine,B,O
that,O,O
is,O,O
expressed,O,O
primarily,O,O
in,O,O
activated,O,O
T,O,B
cells,O,O
.,O,O
We,O,O
suggest,O,O
that,O,O
the,O,O
T,O,B
cell,O,I
-,O,I
specific,O,I
expression,O,O
of,O,O
the,O,O
IL,B,B
-,I,I
3,I,I
gene,I,O
is,O,O
partly,O,O
controlled,O,O
through,O,O
the,O,O
enhancer,O,O
by,O,O
cooperation,O,O
between,O,O
Oct,B,B
and,I,O
NFAT,I,B
family,I,O
proteins,I,O
.,O,O
The,O,O
adenovirus,B,B
E1B,I,I
19K,I,I
gene,I,O
plays,O,O
an,O,O
essential,O,O
role,O,O
in,O,O
transformation,O,O
of,O,O
primary,O,O
rodent,O,O
cells,O,O
in,O,O
cooperation,O,O
with,O,O
E1A,B,B
and,O,O
in,O,O
the,O,O
inhibition,O,O
of,O,O
apoptosis,O,O
during,O,O
lytic,O,O
infection,O,O
.,O,O
It,O,O
has,O,O
been,O,O
shown,O,O
that,O,O
this,O,O
E1B,B,B
19K,I,I
protein,I,O
is,O,O
not,O,O
necessary,O,O
for,O,O
viral,O,O
DNA,O,B
replication,O,O
in,O,O
human,O,O
cell,O,O
lines,O,O
",",O,O
such,O,O
as,O,O
HeLa,O,B
and,O,O
KB,O,B
.,O,O
Activation,O,O
of,O,O
Ras,O,B-protein
and,O,O
mitogen,B,O
-,I,O
activated,I,O
protein,I,O
kinase,I,O
pathway,O,O
by,O,O
terminal,B,O
complement,I,O
complexes,I,O
is,O,O
G,B,B-protein
protein,I,I-protein
dependent,O,O
.,O,O
Spontaneous,O,O
occurrence,O,O
of,O,O
early,O,O
region,O,O
1A,O,O
reiteration,O,O
mutants,O,O
of,O,O
type,O,O
5,O,O
adenovirus,O,B-DNA
in,O,O
persistently,O,O
infected,O,O
human,O,B-cell type
T,O,I-cell type
-,O,I-cell type
lymphocytes,O,I-cell type
.,O,O
Mutants,O,O
of,O,O
type,O,O
5,O,O
adenovirus,O,B-DNA
(,O,O
Ad5,O,O
),O,O
with,O,O
reiterated,B,O
DNA,I,B-DNA
sequences,I,O
in,O,O
the,O,O
E1a,B,O
region,I,O
appeared,O,O
in,O,O
a,O,O
human,O,B-cell type
T,O,I-cell type
-,O,I-cell type
lymphocyte,O,I-cell type
cell,O,O
line,O,O
",",O,O
Molt,O,O
-,O,O
4,O,O
",",O,O
persistently,O,O
infected,O,O
with,O,O
H5sub304,O,O
",",O,O
a,O,O
deletion,O,O
/,O,O
substitution,O,O
mutant,O,O
that,O,O
has,O,O
a,O,O
wild,O,O
-,O,O
type,O,O
phenotype,O,O
in,O,O
viral,O,O
replication,O,O
.,O,O
There,O,O
was,O,O
not,O,O
any,O,O
DNA,O,B
homology,O,O
between,O,O
the,O,O
breakpoints,O,O
in,O,O
the,O,O
second,O,O
exon,B,O
and,O,O
the,O,O
inserting,B,O
sequences,I,O
(,O,O
starting,O,O
at,O,O
nt,O,O
532,O,O
",",O,O
710,O,O
",",O,O
or,O,O
792,O,O
),O,O
.,O,O
The,O,O
observed,O,O
E1a,B,B
reiterations,I,O
provide,O,O
a,O,O
model,O,O
to,O,O
gain,O,O
insight,O,O
into,O,O
understanding,O,O
the,O,O
evolutionary,O,O
events,O,O
of,O,O
some,O,O
",",O,O
if,O,O
not,O,O
all,O,O
",",O,O
adenovirus,O,B
types,O,O
during,O,O
many,O,O
years,O,O
of,O,O
symbiotic,O,O
",",O,O
persistent,O,O
relationship,O,O
in,O,O
human,O,O
tonsils,O,O
and,O,O
adenoids,O,O
and,O,O
possibly,O,O
other,O,O
lymphoid,O,O
organs,O,O
.,O,O
Residues,O,O
432,O,O
",",O,O
435,O,O
",",O,O
437,O,O
",",O,O
438,O,O
",",O,O
and,O,O
440,O,O
(,O,O
position,B,O
P1,I,O
",",I,O
P4,I,O
",",I,O
P6,I,O
",",I,O
P7,I,O
",",I,O
and,I,O
P9,I,O
),O,O
contributed,O,O
to,O,O
DQ2,B,B
binding,O,O
",",O,O
whereas,O,O
residues,O,O
431,O,O
",",O,O
433,O,O
",",O,O
434,O,O
",",O,O
and,O,O
436,O,O
(,O,O
positions,B,O
P,I,O
1,I,O
",",I,O
P2,I,O
",",I,O
P3,I,O
",",I,O
and,I,O
P5,I,O
),O,O
contributed,O,O
to,O,O
TCR,B,B
contact,O,O
.,O,O
The,O,O
hypothesis,O,O
that,O,O
the,O,O
nuclear,B,O
factor,I,O
of,I,O
activated,I,O
T,I,B
cells,I,I
(,O,O
NF,B,B
-,I,I
AT,I,I
),O,O
may,O,O
influence,O,O
HIV,O,B
-,O,I
1,O,I
replication,O,O
is,O,O
therefore,O,O
compelling,O,O
given,O,O
the,O,O
tight,O,O
correlation,O,O
of,O,O
HIV,O,B
-,O,I
1,O,I
transcriptional,O,O
induction,O,O
to,O,O
T,O,B
cell,O,I
activation,O,O
.,O,O
These,O,O
results,O,O
link,O,O
regulatory,B,O
factors,I,O
critical,O,O
to,O,O
T,O,B-cell_type
cell,O,I-cell_type
commitment,O,O
directly,O,O
to,O,O
HIV,O,B-DNA
-,O,O
1,O,I-DNA
replication,O,O
.,O,O
eTh2,O,B-cell_type
cells,O,I-cell_type
are,O,O
the,O,O
major,O,O
source,O,O
of,O,O
IL,B,B-protein
-,I,I-protein
4,I,I-protein
",",O,O
while,O,O
gamma,B,B-protein
interferon,I,I-protein
is,O,O
produced,O,O
by,O,O
eTh1,O,B-cell_type
cells,O,I-cell_type
.,O,O
However,O,O
",",O,O
although,O,O
NFAT,B,B-protein
DNA,O,I-DNA
binding,O,O
is,O,O
similarly,O,O
induced,O,O
in,O,O
both,O,O
eTh1,O,B-cell_type
and,O,O
eTh2,O,B-cell_type
cells,O,I-cell_type
upon,O,O
antigen,O,O
stimulation,O,O
",",O,O
only,O,O
the,O,O
NFAT,B,B-protein
complexes,I,O
present,O,O
in,O,O
eTh2,O,B-cell_type
cells,O,I-cell_type
are,O,O
able,O,O
to,O,O
mediate,O,O
high,O,O
-,O,O
level,O,O
transcription,O,O
",",O,O
and,O,O
relatively,O,O
little,O,O
NFAT,B,B-protein
transcriptional,O,O
activity,O,O
was,O,O
induced,O,O
in,O,O
eTh1,O,B-cell_type
cells,O,I-cell_type
.,O,O
The,O,O
greater,O,O
selectivity,O,O
of,O,O
PF,O,B
",",O,O
compared,O,O
with,O,O
FK506,O,B
",",O,O
at,O,O
both,O,O
the,O,O
molecular,O,O
and,O,O
cellular,O,O
levels,O,O
may,O,O
prove,O,O
advantageous,O,O
in,O,O
manipulating,O,O
T,O,B
cell,O,I
responses,O,O
in,O,O
vivo,O,O
.,O,O
V3,B,B
loop,I,I
of,O,I
human,O,I
immunodeficiency,O,I
virus,O,I
type,O,I
1,O,I
suppresses,O,O
interleukin,B,B
2,I,I
-,O,I
induced,O,I
T,O,I
cell,O,I
growth,O,O
[,O,O
published,O,O
erratum,O,O
appears,O,O
in,O,O
AIDS,O,B
Res,O,I
Hum,O,I
Retroviruses,O,I
1997,O,I
May,O,I
1,O,I
;,O,O
13,O,O
(,O,O
7,O,O
),O,O
633,O,O
],O,O
V3,B,B
-,I,I
BH10,I,I
neither,O,O
blocked,O,O
radiolabeled,O,O
IL,B,B
-,I,I
2,I,I
binding,O,O
to,O,O
IL,B,B
-,I,I
2,I,I
receptors,I,O
nor,O,O
affected,O,O
tyrosyl,O,O
phosphorylation,O,O
of,O,O
several,O,O
cellular,B,O
proteins,I,O
(,O,O
p120,B,B
",",O,O
p98,B,B
",",O,O
p96,B,B
",",O,O
p54,B,B
",",O,O
and,O,O
p38,B,B
),O,O
",",O,O
which,O,O
is,O,O
immediately,O,O
induced,O,O
by,O,O
IL,B,B
-,I,I
2,I,I
stimulation,O,O
.,O,O
However,O,O
",",O,O
V3,B,O
-,I,O
BH10,I,O
enhanced,O,O
IL,B,O
-,I,O
2,I,O
-,B,O
induced,I,O
mRNA,I,O
expression,O,O
of,O,O
c,B,B
-,I,I
fos,I,I
but,O,O
not,O,O
c,B,B
-,I,I
myc,I,I
or,O,O
junB,B,O
.,O,O
CONCLUSIONS,O,O
:,O,O
Our,O,O
results,O,O
establish,O,O
that,O,O
PI,B,B
3,I,I
-,I,I
kinase,I,I
can,O,O
both,O,O
positively,O,O
and,O,O
negatively,O,O
regulate,O,O
T,O,B
-,O,I
cell,O,I
function,O,O
",",O,O
and,O,O
uncover,O,O
a,O,O
previously,O,O
unrecognized,O,O
function,O,O
for,O,O
PI,B,B
3,I,I
-,I,I
kinase,I,I
in,O,O
T,O,B
cells,O,I
as,O,O
a,O,O
selective,O,O
negative,O,O
regulator,O,O
of,O,O
TCR,B,B
-,O,I
signalling,O,I
events,O,O
and,O,O
therefore,O,O
as,O,O
a,O,O
determinant,O,O
of,O,O
T,O,B
-,O,I
cell,O,I
homeostasis,O,O
.,O,O
Pax,B,B
-,I,O
5a,I,O
was,O,O
detectable,O,O
in,O,O
pro,O,O
-,O,O
",",O,O
pre,O,O
-,O,O
",",O,O
and,O,O
mature,O,O
B,O,B
-,O,I
cell,O,I
lines,O,I
",",O,O
but,O,O
not,O,O
in,O,O
two,O,O
plasmacytomas,O,B
;,O,O
Pax,B,B
-,I,I
5b,I,I
was,O,O
shown,O,O
to,O,O
be,O,O
present,O,O
at,O,O
low,O,O
levels,O,O
in,O,O
mature,O,O
B,O,B
-,O,I
cell,O,I
lines,O,I
and,O,O
",",O,O
unexpectedly,O,O
",",O,O
in,O,O
one,O,O
plasma,O,B
cell,O,I
line,O,I
",",O,O
but,O,O
not,O,O
in,O,O
pro,O,O
-,O,O
B,O,B
-,O,I
cell,O,I
or,O,O
T,O,B
-,O,I
cell,O,I
lines,O,I
.,O,O
The,O,O
two,O,O
related,O,O
protein,B,O
-,I,O
tyrosine,I,O
kinases,I,O
Syk,B,B
and,O,O
Zap,B,B
are,O,O
rapidly,O,O
phosphorylated,O,O
on,O,O
tyrosine,O,O
residues,O,O
and,O,O
enzymatically,O,O
activated,O,O
upon,O,O
crosslinking,O,O
of,O,O
the,O,O
T,B,B
cell,I,I
antigen,I,I
receptor,I,I
.,O,O
One,O,O
means,O,O
of,O,O
understanding,O,O
the,O,O
role,O,O
of,O,O
p38,B,B
in,O,O
these,O,O
responses,O,O
is,O,O
to,O,O
identify,O,O
proteins,O,O
with,O,O
functions,O,O
regulated,O,O
by,O,O
p38,B,O
-,O,O
catalysed,O,O
phosphorylation,O,O
.,O,O
Altogether,O,O
",",O,O
these,O,O
results,O,O
support,O,O
the,O,O
hypothesis,O,O
that,O,O
the,O,O
activation,O,O
of,O,O
NK,O,B
cells,O,I
involved,O,O
transcriptional,O,O
and,O,O
post,O,O
-,O,O
transcriptional,O,O
events,O,O
",",O,O
and,O,O
that,O,O
reactive,O,O
intermediates,O,O
may,O,O
play,O,O
an,O,O
important,O,O
role,O,O
in,O,O
the,O,O
molecular,O,O
processes,O,O
related,O,O
with,O,O
the,O,O
generation,O,O
of,O,O
a,O,O
cytotoxic,O,O
response,O,O
by,O,O
NK,O,B
cells,O,I
.,O,O
The,O,O
predominant,O,O
E2F,B,B-protein
complex,I,O
in,O,O
human,O,O
primary,O,O
haemopoietic,O,O
cells,O,O
and,O,O
in,O,O
AML,O,B-cell type
blasts,O,O
contains,O,O
E2F,B,B-protein
-,I,O
4,I,I-protein
",",O,O
DP,B,B-protein
-,I,O
1,I,I-protein
and,O,O
p130,B,B-protein
.,O,O
We,O,O
also,O,O
studied,O,O
blasts,O,O
from,O,O
18,O,O
patients,O,O
with,O,O
acute,O,O
myeloid,O,O
leukaemia,O,O
(,O,O
AML,O,B-cell type
),O,O
.,O,O
An,O,O
E2F,B,B-protein
-,I,O
4,I,I-protein
/,I,O
p130,I,B-protein
complex,I,O
was,O,O
detected,O,O
in,O,O
representative,O,O
samples,O,O
of,O,O
all,O,O
FAB,B,O
types,O,O
analysed,O,O
.,O,O
Associated,O,O
with,O,O
its,O,O
inhibitor,O,O
",",O,O
I,B,B-protein
kappaB,I,I-protein
",",O,O
NF,B,B-protein
-,I,I-protein
kappaB,I,I-protein
resides,O,O
as,O,O
an,O,O
inactive,O,O
form,O,O
in,O,O
the,O,O
cytoplasm,O,O
.,O,O
The,O,O
transduction,O,O
pathways,O,O
that,O,O
lead,O,O
to,O,O
I,B,O
kappaB,I,B
inactivation,O,O
remain,O,O
poorly,O,O
understood,O,O
.,O,O
In,O,O
this,O,O
study,O,O
",",O,O
we,O,O
have,O,O
characterized,O,O
a,O,O
cellular,O,O
mutant,O,O
",",O,O
the,O,O
70,O,B
/,O,I
Z3,O,I
-,O,I
derived,O,I
1,O,I
.,O,I
murine,O,I
pre,O,I
-,O,I
B,O,I
cell,O,I
line,O,I
",",O,O
that,O,O
does,O,O
not,O,O
activate,O,O
NF,B,B
-,I,I
kappaB,I,I
in,O,I
response,O,I
to,O,I
several,O,I
stimuli,O,I
.,O,O
Our,O,O
results,O,O
demonstrate,O,O
that,O,O
1,O,O
.,O,O
is,O,O
a,O,O
cellular,B,O
transduction,I,O
mutant,I,O
exhibiting,O,O
a,O,O
defect,O,O
in,O,O
a,O,O
step,O,O
that,O,O
is,O,O
required,O,O
by,O,O
several,O,O
different,O,O
stimuli,O,O
to,O,O
activate,O,O
NF,B,B
-,I,I
kappaB,I,I
.,O,O
In,O,O
order,O,O
to,O,O
evaluate,O,O
the,O,O
conditions,O,O
for,O,O
optimal,O,O
expression,O,O
and,O,O
immunogenicity,O,O
of,O,O
varicella,B,B
-,I,I
zoster,I,I
virus,I,I
(,I,O
VZV,I,B
),I,O
proteins,I,O
in,O,O
a,O,O
herpes,O,B
simplex,O,I
virus,O,I
-,O,I
1,O,I
(,O,O
HSV,O,B
-,O,I
1,O,I
),O,O
vector,O,O
",",O,O
we,O,O
selected,O,O
the,O,O
VZV,B,B
glycoprotein,I,O
E,I,O
(,O,O
gE,B,B
),O,O
",",O,O
encoded,O,O
by,O,O
ORF,B,O
68,I,O
and,O,O
the,O,O
VZV,B,B
product,I,O
of,O,O
ORF,B,O
62,I,O
",",O,O
an,O,O
immediate,B,O
-,I,O
early,I,O
major,I,O
tegument,I,O
protein,I,O
(,O,O
IE62,B,B
),O,O
.,O,O
Immunoblot,O,O
analysis,O,O
and,O,O
immunoperoxidase,O,O
staining,O,O
of,O,O
infected,O,O
cell,O,B
monolayers,O,I
demonstrated,O,O
vector,O,O
expression,O,O
of,O,O
VZV,B,B
proteins,I,O
.,O,O
When,O,O
tested,O,O
in,O,O
cytotoxicity,O,O
assays,O,O
using,O,O
T,O,B
-,O,I
lymphocytes,O,I
from,O,O
VZV,O,B
immune,O,O
human,O,O
donors,O,O
",",O,O
the,O,O
range,O,O
of,O,O
precursor,O,O
frequencies,O,O
for,O,O
T,O,B
-,O,I
lymphocytes,O,I
that,O,O
recognized,O,O
VZV,B,B
gE,I,O
or,O,O
VZV,B,B
IE62,I,O
was,O,O
similar,O,O
whether,O,O
these,O,O
proteins,O,O
were,O,O
expressed,O,O
by,O,O
HSV,O,O
-,O,O
1,O,O
or,O,O
a,O,O
vaccinia,O,O
vector,O,O
.,O,O
In,O,O
this,O,O
report,O,O
",",O,O
we,O,O
demonstrate,O,O
that,O,O
the,O,O
active,O,O
form,O,O
of,O,O
NF,B,B
-,I,I
AT1,I,I
is,O,O
also,O,O
present,O,O
in,O,O
the,O,O
nuclei,O,O
of,O,O
HTLV,O,B
-,O,I
I,O,I
-,O,I
transformed,O,O
T,O,B
cells,O,O
that,O,O
express,O,O
the,O,O
Tax,B,B
protein,I,O
.,O,O
Interestingly,O,O
",",O,O
the,O,O
constitutive,O,O
activation,O,O
of,O,O
NF,B,B
-,I,I
AT1,I,I
in,O,O
these,O,O
T,O,B
cells,O,O
is,O,O
associated,O,O
with,O,O
its,O,O
dephosphorylation,O,O
.,O,O
Expression,O,O
of,O,O
NFAT,B,B
-,I,I
family,I,I
proteins,I,O
in,O,O
normal,O,O
human,O,O
T,O,B
cells,O,O
.,O,O
Higher,B,O
-,I,O
molecular,I,O
-,I,O
weight,I,O
species,I,O
of,O,O
NFATc,B,B
(,O,O
of,O,O
110,O,O
and,O,O
140,O,O
kDa,O,O
),O,O
were,O,O
also,O,O
detected,O,O
.,O,O
In,O,O
contrast,O,O
to,O,O
ionomycin,O,O
treatment,O,O
",",O,O
exposure,O,O
of,O,O
cells,O,O
to,O,O
phorbol,O,O
myristate,O,O
acetate,O,O
(,O,O
PMA,O,B
),O,O
plus,O,O
anti,B,O
-,I,O
CD28,I,O
did,O,O
not,O,O
induce,O,O
NFATc,B,B
",",O,O
indicating,O,O
that,O,O
under,O,O
these,O,O
conditions,O,O
",",O,O
interleukin,B,O
-,I,O
2,I,O
synthesis,O,O
by,O,O
these,O,O
cells,O,O
is,O,O
apparently,O,O
independent,O,O
of,O,O
NFATc,B,B
.,O,O
Cotransfection,O,O
experiments,O,O
revealed,O,O
that,O,O
both,O,O
hGATA,B,B
-,I,I
4,I,I
and,O,O
PMA,O,B
/,O,I
A23187,O,I
stimulation,O,O
are,O,O
necessary,O,O
for,O,O
the,O,O
IL,B,B
-,I,I
5,I,I
promoter,I,O
activation,O,O
.,O,O
The,O,O
requirement,O,O
of,O,O
another,O,O
regulatory,B,O
element,I,O
called,O,O
CLE0,B,B
",",O,O
which,O,O
lies,O,O
downstream,O,O
of,O,O
the,O,O
-,B,O
70,I,O
GATA,I,B
site,I,O
",",O,O
was,O,O
also,O,O
demonstrated,O,O
.,O,O
The,O,O
electrophoretic,O,O
mobility,O,O
shift,O,O
assay,O,O
with,O,O
extracts,O,O
of,O,O
COS,O,B
cells,O,O
expressing,O,O
GATA,B,B
-,I,I
binding,I,O
proteins,I,O
showed,O,O
that,O,O
GATA,B,B
-,I,I
4,I,I
has,O,O
the,O,O
highest,O,O
binding,O,O
affinity,O,O
to,O,O
the,O,O
-,B,O
70,I,O
GATA,I,B
site,I,O
among,O,O
the,O,O
three,O,O
GATA,B,B
-,I,I
binding,I,O
proteins,I,O
.,O,O
These,O,O
results,O,O
demonstrate,O,O
the,O,O
selective,O,O
role,O,O
of,O,O
GATA,B,B-protein
-,I,I-protein
4,I,I-protein
in,O,O
the,O,O
transcriptional,O,O
regulation,O,O
of,O,O
the,O,O
IL,B,B-gene
-,I,I-gene
5,I,I-gene
gene,I,O
in,O,O
a,O,O
circumstance,O,O
where,O,O
multiple,O,O
members,O,O
of,O,O
the,O,O
GATA,B,B-protein
-,I,I-protein
binding,I,I-protein
proteins,I,I-protein
are,O,O
expressed,O,O
.,O,O
We,O,O
found,O,O
that,O,O
NFATx1,B,B-DNA
DNA,O,I-DNA
binding,O,I-DNA
activity,O,O
and,O,O
interaction,O,O
with,O,O
AP,O,B-protein
-,O,I-protein
1,O,I-protein
polypeptides,O,O
were,O,O
dependent,O,O
on,O,O
its,O,O
central,B,O
Rel,I,O
similarity,I,O
region,I,O
and,O,O
that,O,O
transcriptional,O,O
activation,O,O
was,O,O
reduced,O,O
by,O,O
deletions,O,O
of,O,O
either,O,O
its,O,O
N,B,B-protein
-,I,I-protein
terminal,I,I-protein
domain,I,I-protein
or,O,O
its,O,O
C,B,B-protein
-,I,I-protein
terminal,I,I-protein
domain,I,I-protein
",",O,O
suggesting,O,O
the,O,O
presence,O,O
of,O,O
intrinsic,B,O
transcriptional,I,O
activation,I,O
motifs,I,O
in,O,O
both,O,O
regions,O,O
.,O,O
NO,O,O
is,O,O
produced,O,O
from,O,O
at,O,O
least,O,O
three,O,O
different,O,O
NO,B,B
synthase,I,O
(,I,O
NOS,I,B
),I,O
isoforms,I,O
:,O,O
neuronal,B,B
NOS,I,I
(,O,O
nNOS,B,B
),O,O
",",O,O
endothelial,B,B
NOS,I,I
",",O,O
and,O,O
immunologic,B,B
NOS,I,I
(,O,O
iNOS,B,B
),O,O
.,O,O
Pyrrolidine,O,O
