token,label,label_gpt
indicate,O,O
that,O,O
the,O,O
ATM,O,O
gene,O,O
product,O,O
plays,O,O
an,O,O
essential,O,O
role,O,O
in,O,O
a,O,O
diverse,O,O
group,O,O
of,O,O
cellular,O,O
processes,O,O
",",O,O
including,O,O
meiosis,O,O
",",O,O
the,O,O
normal,O,O
growth,O,O
of,O,O
somatic,O,O
tissues,O,O
",",O,O
immune,O,O
development,O,O
",",O,O
and,O,O
tumor,B,O
suppression,O,O
.,O,O
Cloning,O,O
and,O,O
characterization,O,O
of,O,O
human,O,O
very,O,O
-,O,O
long,O,O
-,O,O
chain,O,O
acyl,O,O
-,O,O
CoA,O,O
dehydrogenase,O,O
cDNA,O,O
",",O,O
chromosomal,O,O
assignment,O,O
of,O,O
the,O,O
gene,O,B
and,O,O
identification,O,O
in,O,O
four,O,O
patients,O,O
of,O,O
nine,O,O
different,O,O
mutations,O,O
within,O,O
the,O,O
VLCAD,O,B
gene,O,I
.,O,O
Very,O,O
-,O,O
long,O,O
-,O,O
chain,O,O
acyl,O,O
-,O,O
CoA,O,O
dehydrogenase,O,O
(,O,O
VLCAD,O,B
),O,O
is,O,O
one,O,O
of,O,O
four,O,O
straight,O,O
-,O,O
chain,O,O
acyl,O,O
-,O,O
CoA,O,O
dehydrogenase,O,O
(,O,O
ACD,O,O
),O,O
enzymes,O,O
",",O,O
which,O,O
are,O,O
all,O,O
nuclear,O,O
encoded,O,O
mitochondrial,O,O
flavoproteins,O,O
catalyzing,O,O
the,O,O
initial,O,O
step,O,O
in,O,O
fatty,O,O
acid,O,O
beta,O,O
-,O,O
oxidation,O,O
.,O,O
We,O,O
have,O,O
used,O,O
the,O,O
very,O,O
fast,O,O
",",O,O
Rapid,O,O
Amplification,O,O
of,O,O
cDNA,O,O
Ends,O,O
(,O,O
RACE,O,O
),O,O
based,O,O
strategy,O,O
to,O,O
obtain,O,O
the,O,O
sequence,O,O
of,O,O
cDNAs,O,O
encoding,O,O
human,O,O
VLCAD,O,B
from,O,O
placenta,O,O
and,O,O
fibroblasts,O,O
.,O,O
Alignment,O,O
of,O,O
the,O,O
predicted,O,O
amino,O,O
acid,O,O
sequence,O,O
of,O,O
human,O,O
VLCAD,O,B
with,O,O
those,O,O
of,O,O
the,O,O
other,O,O
human,O,O
ACD,O,O
enzymes,O,O
revealed,O,O
extensive,O,O
sequence,O,O
homology,O,O
.,O,O
Moreover,O,O
",",O,O
human,O,O
VLCAD,O,B
and,O,O
human,O,O
acyl,O,B
-,O,I
CoA,O,I
oxidase,O,I
showed,O,O
extensive,O,O
sequence,O,O
homology,O,O
corroborating,O,O
the,O,O
notion,O,O
that,O,O
these,O,O
genes,O,O
are,O,O
evolutionarily,O,O
related,O,O
.,O,O
Southern,O,O
blot,O,O
analysis,O,O
of,O,O
genomic,O,O
DNA,O,O
from,O,O
hybrid,O,O
cell,O,O
lines,O,O
was,O,O
used,O,O
to,O,O
localize,O,O
the,O,O
VLCAD,O,B
gene,O,I
to,O,O
human,O,O
chromosome,O,O
17p11,O,O
.,O,O
2,O,O
-,O,O
p11,O,O
.,O,O
13105,O,O
.,O,O
Using,O,O
Northern,O,O
and,O,O
Western,O,O
blot,O,O
analysis,O,O
to,O,O
investigate,O,O
the,O,O
tissue,O,O
specific,O,O
distribution,O,O
of,O,O
VLCAD,O,B
mRNA,O,I
and,O,O
protein,O,O
in,O,O
several,O,O
human,O,O
tissues,O,O
we,O,O
showed,O,O
that,O,O
VLCAD,O,B
is,O,O
most,O,O
abundant,O,O
in,O,O
heart,O,O
and,O,O
skeletal,O,O
muscle,O,O
.,O,O
This,O,O
agrees,O,O
well,O,O
with,O,O
the,O,O
fact,O,O
that,O,O
cardiac,O,O
and,O,O
muscle,O,O
symptoms,O,O
are,O,O
characteristic,O,O
for,O,O
patients,O,O
with,O,O
VLCAD,B,B
deficiency,I,I
.,O,O
Northern,O,O
blot,O,O
analysis,O,O
and,O,O
sequencing,O,O
of,O,O
cloned,O,O
PCR,O,O
amplified,O,O
VLCAD,O,B
cDNA,O,I
from,O,O
four,O,O
unrelated,O,O
patients,O,O
with,O,O
VLCAD,B,B
deficiency,I,I
showed,O,O
that,O,O
VLCAD,O,B
mRNA,O,I
was,O,O
undetectable,O,O
in,O,O
one,O,O
patient,O,O
and,O,O
that,O,O
the,O,O
other,O,O
three,O,O
have,O,O
mutations,O,O
in,O,O
both,O,O
VLCAD,O,B
alleles,O,I
.,O,O
Western,O,O
blot,O,O
analysis,O,O
of,O,O
patient,O,O
fibroblasts,O,O
showed,O,O
that,O,O
the,O,O
identified,O,O
mutations,O,O
result,O,O
in,O,O
severely,O,O
reduced,O,O
amounts,O,O
of,O,O
VLCAD,O,B
protein,O,O
.,O,O
Molecular,O,O
bases,O,O
of,O,O
combined,B,O
subtotal,I,O
deficiencies,I,O
of,I,O
C6,I,O
and,I,O
C7,I,O
:,O,O
their,O,O
effects,O,O
in,O,O
combination,O,O
with,O,O
other,O,O
C6,B,O
and,I,O
C7,I,O
deficiencies,I,O
.,O,O
Combined,B,O
subtotal,I,O
deficiency,I,O
of,I,O
C6,I,O
and,I,O
C7,I,O
",",O,O
in,O,O
which,O,O
both,O,O
proteins,O,O
are,O,O
expressed,O,O
at,O,O
very,O,O
low,O,O
levels,O,O
",",O,O
has,O,O
been,O,O
observed,O,O
in,O,O
homozygous,O,O
form,O,O
in,O,O
two,O,O
families,O,O
.,O,O
A,O,O
defect,O,O
at,O,O
the,O,O
5,O,O
splice,O,O
donor,O,O
site,O,O
of,O,O
intron,O,O
15,O,O
of,O,O
the,O,O
C6,O,B
gene,O,O
explains,O,O
the,O,O
low,O,O
molecular,O,O
weight,O,O
of,O,O
the,O,O
C6,O,B
protein,O,O
and,O,O
is,O,O
probably,O,O
responsible,O,O
for,O,O
its,O,O
low,O,O
expressed,O,O
concentration,O,O
.,O,O
The,O,O
C7,O,B
defect,O,O
is,O,O
more,O,O
enigmatic,O,O
the,O,O
protein,O,O
is,O,O
of,O,O
normal,O,O
molecular,O,O
weight,O,O
",",O,O
low,O,O
circulating,O,O
concentration,O,O
",",O,O
and,O,O
altered,O,O
isoelectric,O,O
point,O,O
.,O,O
An,O,O
Arg,O,B
>,O,I
Ser,O,I
codon,O,O
substitution,O,O
in,O,O
exon,O,O
11,O,O
is,O,O
the,O,O
only,O,O
molecular,O,O
alteration,O,O
within,O,O
the,O,O
mature,O,B
C7,O,I
protein,O,O
.,O,O
These,O,O
defects,O,O
are,O,O
associated,O,O
with,O,O
a,O,O
characteristic,O,O
set,O,O
of,O,O
polymorphic,O,O
DNA,O,O
markers,O,O
in,O,O
the,O,O
C6,O,B
/,O,I
C7,O,I
region,O,O
",",O,O
forming,O,O
a,O,O
distinct,O,O
haplotype,O,O
.,O,O
The,O,O
haplotype,O,O
has,O,O
been,O,O
found,O,O
in,O,O
combination,O,O
with,O,O
a,O,O
number,O,O
of,O,O
other,O,O
haplotypes,O,O
containing,O,O
defective,O,O
genes,O,O
that,O,O
lead,O,O
either,O,O
to,O,O
C6,B,B
or,I,O
C7,I,B
deficiency,I,O
",",O,O
but,O,O
with,O,O
different,O,O
consequences,O,O
.,O,O
Where,O,O
it,O,O
is,O,O
combined,O,O
with,O,O
a,O,O
C6,B,B
-,I,I
deficient,I,I
gene,O,O
",",O,O
the,O,O
serum,O,O
C7,O,B
levels,O,O
can,O,O
be,O,O
surprisingly,O,O
high,O,O
",",O,O
possibly,O,O
because,O,O
there,O,O
is,O,O
no,O,O
C6,O,B
generating,O,O
C56,O,O
to,O,O
consume,O,O
the,O,O
C7,O,B
.,O,O
In,O,O
contrast,O,O
",",O,O
where,O,O
the,O,O
C7,O,B
genes,O,O
are,O,O
both,O,O
defective,O,O
(,O,O
but,O,O
still,O,O
partially,O,O
functional,O,O
),O,O
",",O,O
there,O,O
may,O,O
be,O,O
a,O,O
profound,O,O
deficit,O,O
of,O,O
circulating,O,O
C7,O,B
because,O,O
there,O,O
is,O,O
ample,O,O
C6,O,B
to,O,O
produce,O,O
C56,O,O
and,O,O
consume,O,O
the,O,O
already,O,O
small,O,O
amount,O,O
of,O,O
C7,O,B
.,O,O
Each,O,O
molecular,O,O
defect,O,O
has,O,O
also,O,O
been,O,O
found,O,O
in,O,O
isolation,O,O
and,O,O
has,O,O
the,O,O
expected,O,O
effect,O,O
.,O,O
Genetic,O,O
bases,O,O
of,O,O
human,O,O
complement,B,B
C7,I,I
deficiency,I,I
.,O,O
Complement,B,B
C7,I,I
deficiency,I,I
(,O,O
C7D,B,B
),O,O
is,O,O
associated,O,O
frequently,O,O
with,O,O
recurrent,O,O
bacterial,B,O
infections,I,O
",",O,O
especially,O,O
meningitis,B,O
caused,O,O
by,O,O
Neisseria,B,B
meningitidis,I,I
.,O,O
We,O,O
report,O,O
in,O,O
this,O,O
work,O,O
the,O,O
molecular,O,O
bases,O,O
of,O,O
C7D,B,B
in,O,O
two,O,O
unrelated,O,O
Japanese,O,O
males,O,O
.,O,O
We,O,O
used,O,O
exon,O,O
-,O,O
specific,O,O
PCR,O,O
/,O,O
single,O,O
-,O,O
strand,O,O
conformation,O,O
polymorphism,O,O
analysis,O,O
as,O,O
a,O,O
screening,O,O
step,O,O
for,O,O
mutations,O,O
.,O,O
Subsequent,O,O
direct,O,O
sequencing,O,O
of,O,O
the,O,O
target,O,O
exons,O,O
identified,O,O
homozygous,O,O
mutations,O,O
in,O,O
exon,O,O
16,O,O
of,O,O
case,O,O
1,O,O
and,O,O
in,O,O
exon,O,O
15,O,O
of,O,O
case,O,O
2,O,O
.,O,O
The,O,O
mutation,O,O
of,O,O
case,O,O
1,O,O
was,O,O
a,O,O
homozygous,O,O
T,O,B
to,O,O
A,O,O
transversion,O,O
at,O,O
nucleotide,O,O
2250,O,O
",",O,O
the,O,O
third,O,O
nucleotide,O,O
of,O,O
the,O,O
codon,O,O
TGT,O,O
for,O,O
Cys728,O,O
",",O,O
leading,O,O
to,O,O
a,O,O
stop,O,O
codon,O,O
TGA,O,O
(,O,O
C728X,O,O
),O,O
.,O,O
In,O,O
case,O,O
2,O,O
",",O,O
a,O,O
homozygous,O,O
2,O,O
-,O,O
bp,O,O
deletion,O,O
(,O,O
2137delTG,O,O
/,O,O
2138delGT,O,O
/,O,O
2139delTG,O,O
),O,O
caused,O,O
a,O,O
frameshift,O,O
",",O,O
generating,O,O
a,O,O
premature,O,O
termination,O,O
codon,O,O
4,O,O
to,O,O
6,O,O
nucleotides,O,O
downstream,O,O
.,O,O
Family,O,O
study,O,O
in,O,O
case,O,O
1,O,O
confirmed,O,O
the,O,O
genetic,O,O
nature,O,O
of,O,O
the,O,O
defect,O,O
.,O,O
Moreover,O,O
",",O,O
we,O,O
detected,O,O
a,O,O
novel,O,O
polymorphism,O,O
in,O,O
intron,O,O
11,O,O
that,O,O
presumably,O,O
is,O,O
linked,O,O
to,O,O
the,O,O
mutation,O,O
responsible,O,O
for,O,O
C7D,B,O
in,O,O
case,O,O
1,O,O
.,O,O
Our,O,O
results,O,O
indicate,O,O
that,O,O
the,O,O
pathogenesis,O,O
of,O,O
C7D,B,B
is,O,O
heterogeneous,O,O
like,O,O
most,O,O
of,O,O
the,O,O
other,O,O
deficiencies,B,O
of,I,O
complement,I,O
components,I,O
.,O,O
.,O,O
HPRT,B,B
-,I,I
APRT,I,I
-,I,I
deficient,I,I
mice,O,O
are,O,O
not,O,O
a,O,O
model,O,O
for,O,O
lesch,B,O
-,I,O
nyhan,I,O
syndrome,I,O
.,O,O
Complete,B,O
hypoxanthine,I,O
-,I,O
guanine,I,O
phosphoribosyl,I,O
-,I,O
transferase,I,O
(,I,O
HPRT,I,B
),I,O
deficiency,I,O
in,O,O
humans,O,O
results,O,O
in,O,O
the,O,O
Lesch,B,O
-,I,O
Nyhan,I,O
syndrome,I,O
which,O,O
is,O,O
characterized,O,O
",",O,O
among,O,O
other,O,O
features,O,O
",",O,O
by,O,O
compulsive,O,O
self,O,O
-,O,O
injurious,O,O
behavior,O,O
.,O,O
HPRT,B,B
-,I,I
deficient,I,I
mice,O,I
generated,O,O
using,O,O
mouse,O,O
embryonic,O,O
stem,O,O
cells,O,O
exhibit,O,O
none,O,O
of,O,O
the,O,O
behavioral,O,O
symptoms,O,O
associated,O,O
with,O,O
the,O,O
Lesch,B,B
-,I,I
Nyhan,I,I
syndrome,I,I
.,O,O
Administration,O,O
of,O,O
drugs,O,O
that,O,O
inhibit,O,O
adenine,O,B
phosphoribosyltransferase,O,I
(,O,O
APRT,O,O
),O,O
in,O,O
HPRT,B,B
-,I,I
deficient,I,I
mice,O,I
has,O,O
produced,O,O
the,O,O
suggestion,O,O
that,O,O
deficiency,B,O
of,I,O
APRT,I,O
in,O,O
combination,O,O
with,O,O
HPRT,B,B
-,I,I
deficiency,I,I
in,O,O
mice,O,I
may,O,O
lead,O,O
to,O,O
self,O,O
-,O,O
mutilation,O,O
behavior,O,O
[,O,O
C,O,O
.,O,O
L,O,O
.,O,O
Wu,O,B
and,O,O
D,O,B
.,O,O
W,O,B
.,O,O
Melton,O,I
(,O,O
1993,O,O
),O,O
Nature,O,O
Genet,O,O
.,O,O
3,O,O
",",O,O
235,O,O
-,O,O
240,O,O
],O,O
.,O,O
To,O,O
test,O,O
this,O,O
proposition,O,O
",",O,O
we,O,O
bred,O,O
HPRT,B,O
-,I,O
APRT,I,O
-,I,O
deficient,I,O
mice,O,O
.,O,O
Although,O,O
the,O,O
doubly,O,O
-,O,O
deficient,O,O
mice,O,O
excrete,O,O
adenine,O,O
and,O,O
its,O,O
highly,O,O
insoluble,O,O
derivative,O,O
",",O,O
2,O,O
",",O,O
8,O,O
-,O,O
dihydroxyadenine,O,O
",",O,O
which,O,O
are,O,O
also,O,O
associated,O,O
with,O,O
human,O,O
APRT,B,O
deficiency,I,O
",",O,O
additional,O,O
abnormalities,O,O
or,O,O
any,O,O
self,O,O
-,O,O
injurious,O,O
behavior,O,O
were,O,O
not,O,O
detected,O,O
.,O,O
Thus,O,O
",",O,O
APRT,B,B
-,I,I
HPRT,I,I
-,I,I
deficient,I,O
mice,O,O
",",O,O
which,O,O
are,O,O
devoid,O,O
of,O,O
any,O,O
purine,O,O
salvage,O,O
pathways,O,O
",",O,O
show,O,O
no,O,O
novel,O,O
phenotype,O,O
and,O,O
are,O,O
not,O,O
a,O,O
model,O,O
for,O,O
the,O,O
behavioral,B,O
abnormalities,I,O
associated,O,O
with,O,O
the,O,O
Lesch,B,B
-,I,I
Nyhan,I,I
syndrome,I,I
as,O,O
previously,O,O
suggested,O,O
Somatic,O,O
alterations,O,O
of,O,O
the,O,O
DPC4,O,B
gene,O,I
in,O,O
human,O,O
colorectal,B,B
cancers,I,I
in,O,O
vivo,O,O
.,O,O
BACKGROUND,O,O
&,O,O
AIMS,O,O
The,O,O
chromosome,O,O
region,O,O
18q21,O,O
has,O,O
been,O,O
shown,O,O
to,O,O
be,O,O
frequently,O,O
deleted,O,O
in,O,O
colorectal,B,B
cancers,I,I
",",O,O
and,O,O
such,O,O
frequent,O,O
allelic,O,O
loss,O,O
is,O,O
a,O,O
hallmark,O,O
of,O,O
the,O,O
presence,O,O
of,O,O
a,O,O
tumor,O,O
-,O,O
suppressor,O,O
gene,O,O
.,O,O
The,O,O
DPC4,O,O
gene,O,O
",",O,O
which,O,O
is,O,O
located,O,O
at,O,O
18q21,O,O
",",O,O
has,O,O
been,O,O
identified,O,O
as,O,O
a,O,O
tumor,O,O
-,O,O
suppressor,O,O
gene,O,O
from,O,O
examination,O,O
of,O,O
pancreatic,B,B
cancers,I,I
.,O,O
The,O,O
aim,O,O
of,O,O
the,O,O
present,O,O
study,O,O
was,O,O
to,O,O
determine,O,O
if,O,O
it,O,O
might,O,O
also,O,O
be,O,O
altered,O,O
in,O,O
colorectal,B,B
cancers,I,I
.,O,O
METHODS,O,O
Mutation,O,O
analyses,O,O
of,O,O
the,O,O
DPC4,O,B
gene,O,I
were,O,O
performed,O,O
on,O,O
complementary,O,O
DNA,O,O
samples,O,O
from,O,O
31,O,O
primary,O,O
colorectal,B,B
cancer,I,I
specimens,O,O
using,O,O
a,O,O
combination,O,O
of,O,O
polymerase,O,O
chain,O,O
reaction,O,O
",",O,O
single,O,O
-,O,O
strand,O,O
conformation,O,O
polymorphism,O,O
",",O,O
and,O,O
DNA,O,O
sequencing,O,O
.,O,O
RESULTS,O,O
Four,O,O
missense,O,O
mutations,O,O
producing,O,O
amino,O,O
acid,O,O
substitutions,O,O
and,O,O
a,O,O
somatic,O,O
12,O,O
-,O,O
base,O,O
pair,O,O
deletion,O,O
in,O,O
the,O,O
coding,O,O
region,O,O
of,O,O
the,O,O
DPC4,O,B
gene,O,O
were,O,O
detected,O,O
in,O,O
the,O,O
31,O,O
cancers,B,O
(,O,O
16,O,O
%,O,O
;,O,O
5,O,O
of,O,O
31,O,O
),O,O
.,O,O
CONCLUSIONS,O,O
The,O,O
DPC4,O,B
gene,O,O
may,O,O
play,O,O
a,O,O
role,O,O
as,O,O
a,O,O
tumor,O,O
-,O,O
suppressor,O,O
gene,O,O
in,O,O
a,O,O
fraction,O,O
of,O,O
colorectal,B,B
cancers,I,I
;,O,O
however,O,O
",",O,O
while,O,O
allelic,O,O
loss,O,O
at,O,O
18q21,O,O
is,O,O
very,O,O
often,O,O
seen,O,O
in,O,O
colorectal,B,B
cancers,I,I
",",O,O
only,O,O
a,O,O
minority,O,O
show,O,O
DPC4,O,B
mutations,O,O
",",O,O
suggesting,O,O
that,O,O
there,O,O
might,O,O
be,O,O
another,O,O
tumor,O,O
-,O,O
suppressor,O,O
gene,O,O
in,O,O
this,O,O
chromosome,O,O
region,O,O
.,O,O
.,O,O
Pleiotropic,O,O
defects,O,O
in,O,O
ataxia,B,B
-,I,I
telangiectasia,I,I
protein,O,O
-,O,O
deficient,O,O
mice,O,O
.,O,O
We,O,O
have,O,O
generated,O,O
a,O,O
mouse,O,O
model,O,O
for,O,O
ataxia,B,B
-,I,I
telangiectasia,I,I
by,O,O
using,O,O
gene,O,O
targeting,O,O
to,O,O
generate,O,O
mice,O,O
that,O,O
do,O,O
not,O,O
express,O,O
the,O,O
Atm,O,B
protein,O,O
.,O,O
Atm,O,B
-,O,I
deficient,O,I
mice,O,O
are,O,O
retarded,O,O
in,O,O
growth,O,O
",",O,O
do,O,O
not,O,O
produce,O,O
mature,O,O
sperm,O,O
",",O,O
and,O,O
exhibit,O,O
severe,O,O
defects,O,O
in,O,O
T,O,B
cell,O,I
maturation,O,I
while,O,O
going,O,O
on,O,O
to,O,O
develop,O,O
thymomas,B,O
.,O,O
Atm,O,B
-,O,I
deficient,O,I
fibroblasts,O,O
grow,O,O
poorly,O,O
in,O,O
culture,O,O
and,O,O
display,O,O
a,O,O
high,O,O
level,O,O
of,O,O
double,O,O
-,O,O
stranded,O,O
chromosome,O,O
breaks,O,O
.,O,O
Atm,O,B
-,O,I
deficient,O,I
thymocytes,O,O
undergo,O,O
spontaneous,O,O
apoptosis,O,O
in,O,O
vitro,O,O
significantly,O,O
more,O,O
than,O,O
controls,O,O
.,O,O
Atm,O,B
-,O,I
deficient,O,I
mice,O,O
then,O,O
exhibit,O,O
many,O,O
of,O,O
the,O,O
same,O,O
symptoms,O,O
found,O,O
in,O,O
ataxia,B,B
-,I,I
telangiectasia,I,I
patients,O,O
and,O,O
in,O,O
cells,O,O
derived,O,O
from,O,O
them,O,O
.,O,O
Furthermore,O,O
",",O,O
we,O,O
demonstrate,O,O
that,O,O
the,O,O
Atm,O,O
protein,O,O
exists,O,O
as,O,O
two,O,O
discrete,O,O
molecular,O,O
species,O,O
",",O,O
and,O,O
that,O,O
loss,O,O
of,O,O
one,O,O
or,O,O
of,O,O
both,O,O
of,O,O
these,O,O
can,O,O
lead,O,O
to,O,O
the,O,O
development,O,O
of,O,O
the,O,O
disease,O,O
.,O,O
The,O,O
DCC,O,O
protein,O,O
and,O,O
prognosis,O,O
in,O,O
colorectal,B,B
cancer,I,I
.,O,O
BACKGROUND,O,O
Allelic,O,O
loss,O,O
of,O,O
chromosome,O,O
18q,O,O
predicts,O,O
a,O,O
poor,O,O
outcome,O,O
in,O,O
patients,O,O
with,O,O
stage,B,O
II,I,O
colorectal,I,B
cancer,I,I
.,O,O
Although,O,O
the,O,O
specific,O,O
gene,O,O
inactivated,O,O
by,O,O
this,O,O
allelic,O,O
loss,O,O
has,O,O
not,O,O
been,O,O
elucidated,O,O
",",O,O
the,O,O
DCC,O,B
(,O,O
deleted,O,O
in,O,O
colorectal,B,B
cancer,I,I
),O,O
gene,O,O
is,O,O
a,O,O
candidate,O,O
.,O,O
We,O,O
investigated,O,O
whether,O,O
the,O,O
expression,O,O
of,O,O
the,O,O
DCC,O,B
protein,O,O
in,O,O
tumor,B,O
cells,O,O
is,O,O
a,O,O
prognostic,O,O
marker,O,O
in,O,O
colorectal,B,B
carcinoma,I,I
.,O,O
METHODS,O,O
The,O,O
expression,O,O
of,O,O
DCC,O,B
was,O,O
evaluated,O,O
immunohistochemically,O,O
in,O,O
132,O,O
paraffin,O,O
-,O,O
embedded,O,O
samples,O,O
from,O,O
patients,O,O
with,O,O
curatively,O,O
resected,O,O
stage,B,O
II,I,O
and,I,O
III,I,O
colorectal,I,B
carcinomas,I,I
.,O,O
The,O,O
Cox,O,O
proportional,O,O
-,O,O
hazards,O,O
model,O,O
was,O,O
used,O,O
to,O,O
adjust,O,O
for,O,O
covariates,O,O
including,O,O
age,O,O
",",O,O
sex,O,O
",",O,O
tumor,B,B
site,O,I
",",O,O
degree,O,O
of,O,O
tumor,B,B
differentiation,O,I
",",O,O
and,O,O
use,O,O
of,O,O
adjuvant,O,O
therapy,O,O
.,O,O
RESULTS,O,O
The,O,O
expression,O,O
of,O,O
DCC,O,B
was,O,O
a,O,O
strong,O,O
positive,O,O
predictive,O,O
factor,O,O
for,O,O
survival,O,O
in,O,O
both,O,O
stage,B,O
II,I,O
and,I,O
stage,I,O
III,I,O
colorectal,I,B
carcinomas,I,I
.,O,O
In,O,O
patients,O,O
with,O,O
stage,O,O
II,O,O
disease,O,O
whose,O,O
tumors,B,O
expressed,O,O
DCC,O,B
",",O,O
the,O,O
five,O,O
-,O,O
year,O,O
survival,O,O
rate,O,O
was,O,O
94,O,O
.,O,O
3,O,O
percent,O,O
",",O,O
whereas,O,O
in,O,O
patients,O,O
with,O,O
DCC,B,B
-,I,I
negative,I,I
tumors,I,O
",",O,O
the,O,O
survival,O,O
rate,O,O
was,O,O
61,O,O
.,O,O
percent,O,O
(,O,O
P,O,O
<,O,O
0,O,O
.,O,O
),O,O
.,O,O
In,O,O
patients,O,O
with,O,O
stage,B,O
III,I,O
disease,I,O
",",O,O
the,O,O
respective,O,O
survival,O,O
rates,O,O
were,O,O
59,O,O
.,O,O
percent,O,O
and,O,O
33,O,O
.,O,O
2,O,O
percent,O,O
(,O,O
P,O,O
=,O,O
0,O,O
.,O,O
),O,O
.,O,O
CONCLUSIONS,O,O
DCC,O,B
is,O,O
a,O,O
prognostic,O,O
marker,O,O
in,O,O
patients,O,O
with,O,O
stage,B,O
II,I,O
or,I,O
stage,I,O
III,I,O
colorectal,I,B
cancer,I,I
.,O,O
In,O,O
stage,B,O
II,I,O
colorectal,I,B
carcinomas,I,I
",",O,O
the,O,O
absence,O,O
of,O,O
DCC,O,B
identifies,O,O
a,O,O
subgroup,O,O
of,O,O
patients,O,O
with,O,O
lesions,O,O
that,O,O
behave,O,O
like,O,O
stage,B,O
III,I,O
cancers,I,I
.,O,O
These,O,O
findings,O,O
may,O,O
thus,O,O
have,O,O
therapeutic,O,O
implications,O,O
in,O,O
this,O,O
group,O,O
of,O,O
patients,O,O
Association,O,O
of,O,O
anxiety,B,O
-,I,O
related,I,O
traits,I,O
with,O,O
a,O,O
polymorphism,O,O
in,O,O
the,O,O
serotonin,O,B
transporter,O,I
gene,O,I
regulatory,O,I
region,O,I
.,O,O
Transporter,O,O
-,O,O
facilitated,O,O
uptake,O,O
of,O,O
serotonin,O,B
(,O,O
5,O,I
-,O,I
hydroxytryptamine,O,I
or,O,O
5,O,B
-,O,I
HT,O,I
),O,O
has,O,O
been,O,O
implicated,O,O
in,O,O
anxiety,B,O
in,O,O
humans,O,O
and,O,O
animal,O,O
models,O,O
and,O,O
is,O,O
the,O,O
site,O,O
of,O,O
action,O,O
of,O,O
widely,O,O
used,O,O
uptake,O,O
-,O,O
inhibiting,O,O
antidepressant,O,O
and,O,O
antianxiety,O,O
drugs,O,O
.,O,O
Human,O,O
5,O,B
-,O,I
HT,O,I
transporter,O,I
(,O,O
5,O,B
-,O,I
HTT,O,I
),O,O
gene,O,O
transcription,O,O
is,O,O
modulated,O,O
by,O,O
a,O,O
common,O,O
polymorphism,O,O
in,O,O
its,O,O
upstream,O,O
regulatory,O,O
region,O,O
.,O,O
The,O,O
short,O,O
variant,O,O
of,O,O
the,O,O
polymorphism,O,O
reduces,O,O
the,O,O
transcriptional,O,O
efficiency,O,O
of,O,O
the,O,O
5,O,B
-,O,I
HTT,O,I
gene,O,I
promoter,O,O
",",O,O
resulting,O,O
in,O,O
decreased,O,O
5,O,B
-,O,I
HTT,O,I
expression,O,O
and,O,O
5,O,B
-,O,I
HT,O,I
uptake,O,O
in,O,O
lymphoblasts,O,O
.,O,O
Association,O,O
studies,O,O
in,O,O
two,O,O
independent,O,O
samples,O,O
totaling,O,O
505,O,O
individuals,O,O
revealed,O,O
that,O,O
the,O,O
5,O,B
-,O,I
HTT,O,I
polymorphism,O,I
accounts,O,O
for,O,O
3,O,O
to,O,O
4,O,O
percent,O,O
of,O,O
total,O,O
variation,O,O
and,O,O
7,O,O
to,O,O
9,O,O
percent,O,O
of,O,O
inherited,O,O
variance,O,O
in,O,O
anxiety,B,O
-,I,O
related,I,O
personality,I,O
traits,I,O
in,O,O
individuals,O,O
as,O,O
well,O,O
as,O,O
sibships,O,O
.,O,O
.,O,O
Phenotypic,O,O
and,O,O
genotypic,O,O
overlap,O,O
between,O,O
atelosteogenesis,B,B
type,I,I
2,I,I
and,O,O
diastrophic,B,B
dysplasia,I,I
.,O,O
Mutations,O,O
in,O,O
the,O,O
diastrophic,B,B
dysplasia,I,I
sulfate,O,O
transporter,O,O
gene,O,O
DTDST,O,O
have,O,O
been,O,O
associated,O,O
with,O,O
a,O,O
family,O,O
of,O,O
chondrodysplasias,B,O
that,O,O
comprises,O,O
",",O,O
in,O,O
order,O,O
of,O,O
increasing,O,O
severity,O,O
",",O,O
diastrophic,B,B
dysplasia,I,I
(,O,O
DTD,B,O
),O,O
",",O,O
atelosteogenesis,B,B
type,I,I
2,I,I
(,O,O
AO2,B,O
),O,O
",",O,O
and,O,O
achondrogenesis,B,B
type,I,I
1B,I,I
(,O,O
ACG1B,B,O
),O,O
.,O,O
To,O,O
learn,O,O
more,O,O
about,O,O
the,O,O
molecular,O,O
basis,O,O
of,O,O
DTDST,B,B
chondrodysplasias,I,I
and,O,O
about,O,O
genotype,O,O
-,O,O
phenotype,O,O
correlations,O,O
",",O,O
we,O,O
studied,O,O
fibroblast,O,O
cultures,O,O
of,O,O
three,O,O
new,O,O
patients,O,O
one,O,O
with,O,O
AO,B,B
-,I,I
2,I,I
",",O,O
one,O,O
with,O,O
DTD,B,B
",",O,O
and,O,O
one,O,O
with,O,O
an,O,O
intermediate,O,O
phenotype,O,O
(,O,O
AO2,B,B
/,O,I
DTD,B,I
),O,O
.,O,O
Reduced,O,O
incorporation,O,O
of,O,O
inorganic,O,O
sulfate,O,O
into,O,O
macromolecules,O,O
was,O,O
found,O,O
in,O,O
all,O,O
three,O,O
.,O,O
Each,O,O
of,O,O
the,O,O
three,O,O
patients,O,O
was,O,O
found,O,O
to,O,O
be,O,O
heterozygous,O,O
for,O,O
a,O,O
c862t,O,O
