token,label,label_gpt
with,O,O
the,O,O
previous,O,O
findings,O,O
of,O,O
maternal,O,O
or,O,O
biallelic,O,O
expression,O,O
in,O,O
placentae,O,O
and,O,O
brains,O,O
",",O,O
suggest,O,O
that,O,O
the,O,O
allele,O,O
-,O,O
specific,O,O
regulatory,O,O
system,O,O
of,O,O
WT1,B,B
is,O,O
unique,O,O
and,O,O
may,O,O
be,O,O
controlled,O,O
by,O,O
a,O,O
putative,O,O
tissue,O,O
-,O,O
and,O,O
individual,O,O
-,O,O
specific,O,O
modifier,O,O
.,O,O
T,O,B
cell,O,I
responses,O,O
to,O,O
some,O,O
nuclear,O,B
antigens,O,I
",",O,O
particularly,O,O
U1RNP,B,B
",",O,O
have,O,O
been,O,O
detected,O,O
in,O,O
patients,O,O
with,O,O
systemic,O,O
lupus,O,O
erythematosus,O,O
(,O,O
SLE,O,O
),O,O
and,O,O
in,O,O
healthy,O,O
subjects,O,O
.,O,O
METHODS,O,O
.,O,O
HLA,O,B
-,O,I
DR,O,I
typing,O,O
was,O,O
by,O,O
polymerase,O,O
chain,O,O
reaction,O,O
and,O,O
sequence,O,O
specific,O,O
oligonucleotide,O,O
typing,O,O
.,O,O
RESULTS,O,O
.,O,O
Six,O,O
of,O,O
20,O,O
patients,O,O
with,O,O
SS,O,O
and,O,O
10,O,O
/,O,O
19,O,O
controls,O,O
proliferated,O,O
to,O,O
La,O,B
(,O,O
rSSB,B,I
),O,O
.,O,O
Tumor,B,B
necrosis,I,I
factor,I,I
(,I,O
TNF,I,B
),I,O
-,I,O
alpha,I,O
-,O,O
induced,O,O
HIV,O,O
-,O,O
1,O,O
replication,O,O
in,O,O
OM10,O,O
.,O,O
or,O,O
Ach2,O,O
cells,O,O
was,O,O
significantly,O,O
inhibited,O,O
by,O,O
non,O,B
-,O,I
cytotoxic,O,I
doses,O,O
of,O,O
AuTG,O,O
(,O,O
>,O,O
10,O,O
microM,O,O
in,O,O
OM10,O,O
.,O,O
cells,O,O
and,O,O
>,O,O
25,O,O
F,O,O
.,O,O
M,O,O
in,O,O
Ach2,O,O
cells,O,O
),O,O
",",O,O
while,O,O
25,O,O
microM,O,O
of,O,O
the,O,O
counter,B,O
-,I,O
anion,I,O
thioglucose,I,O
(,O,O
TG,B,O
),O,O
or,O,O
gold,O,O
compound,O,O
containing,O,O
divalent,O,O
gold,O,O
ion,O,O
",",O,O
HAuCl3,O,O
",",O,O
had,O,O
no,O,O
effect,O,O
.,O,O
Specific,O,O
staining,O,O
as,O,O
well,O,O
as,O,O
electron,O,O
microscopic,O,O
examinations,O,O
revealed,O,O
the,O,O
accumulation,O,O
of,O,O
metal,O,O
gold,O,O
in,O,O
the,O,O
cells,O,O
",",O,O
supporting,O,O
our,O,O
previous,O,O
hypothesis,O,O
that,O,O
gold,O,O
ions,O,O
could,O,O
block,O,O
NF,B,B
-,I,I
kappaB,I,I
-,O,I
DNA,O,I
binding,O,I
by,O,O
a,O,O
redox,O,O
mechanism,O,O
.,O,O
In,O,O
the,O,O
absence,O,O
of,O,O
karyotypic,O,O
abnormalities,O,O
",",O,O
there,O,O
is,O,O
no,O,O
specific,O,O
test,O,O
to,O,O
detect,O,O
clonal,O,O
eosinophilia,O,O
in,O,O
IHES,O,O
.,O,O
Peripheral,O,O
blood,O,O
eosinophils,O,B
were,O,O
isolated,O,O
by,O,O
their,O,O
autofluoresence,O,O
using,O,O
flow,O,O
cytometric,O,O
sorting,O,O
.,O,O
After,O,O
corticosteroid,O,O
suppression,O,O
of,O,O
her,O,O
blood,O,O
eosinophilia,O,O
",",O,O
a,O,O
clonal,O,O
population,O,O
of,O,O
eosinophils,O,B
could,O,O
no,O,O
longer,O,O
be,O,O
detected,O,O
in,O,O
purified,O,O
eosinophils,O,B
.,O,O
This,O,O
pro,B,O
-,I,O
IL,I,B
-,I,I
16,I,I
is,O,O
subsequently,O,O
processed,O,O
to,O,O
the,O,O
mature,O,O
cytokine,O,O
of,O,O
13,B,O
kDa,I,O
.,O,O
The,O,O
5,B,O
sequences,I,O
up,O,O
to,O,O
nucleotide,O,O
-,O,O
120,O,O
of,O,O
the,O,O
human,O,B
and,O,O
murine,O,B
IL,B,B
-,I,I
16,I,I
genes,O,O
share,O,O
>,O,O
84,O,O
%,O,O
sequence,O,O
homology,O,O
and,O,O
harbor,B,O
promoter,I,O
elements,I,O
for,O,O
constitutive,O,O
and,O,O
inducible,O,O
transcription,O,O
in,O,O
T,O,O
cells,O,O
.,O,O
Therefore,O,O
",",O,O
this,O,O
genetic,O,O
variant,O,O
",",O,O
which,O,O
predisposes,O,O
to,O,O
low,O,O
bone,O,B
mineral,O,I
density,O,I
in,O,O
many,O,O
populations,O,O
",",O,O
may,O,O
confer,O,O
resistance,O,O
to,O,O
certain,O,O
infectious,O,O
diseases,O,O
.,O,O
Indeed,O,O
",",O,O
the,O,O
availability,O,O
of,O,O
selective,O,O
and,O,O
orally,O,O
active,O,O
proteasome,O,B
inhibitors,O,O
should,O,O
prove,O,O
useful,O,O
in,O,O
delineating,O,O
the,O,O
roles,O,O
of,O,O
the,O,O
proteasome,O,B
and,O,O
NF,B,B
-,I,I
kappa,I,I
B,I,I
in,O,O
other,O,O
pathophysiological,O,O
conditions,O,O
such,O,O
as,O,O
cancer,O,O
and,O,O
heart,O,O
disease,O,O
.,O,O
Lysophosphatidyletha,O,O
(,O,O
lysoPE,O,O
),O,O
and,O,O
other,O,O
lysophospholipids,O,O
did,O,O
not,O,O
affect,O,O
LPS,O,O
-,O,O
induced,O,O
TF,O,O
activity,O,O
of,O,O
human,O,O
monocytes,O,O
.,O,O
TF,O,B
antigen,O,I
expression,O,O
as,O,O
elicited,O,O
by,O,O
LPS,O,O
was,O,O
also,O,O
lowered,O,O
by,O,O
lysoPC,O,O
.,O,O
LysoPC,O,B
inhibited,O,O
the,O,O
TF,O,B
activity,O,O
of,O,O
Mono,O,O
Mac,O,O
-,O,O
6,O,O
cells,O,O
to,O,O
a,O,O
similar,O,O
extent,O,O
as,O,O
in,O,O
the,O,O
monocytes,O,O
.,O,O
A,O,O
Taq,B,O
I,I,O
polymorphism,I,O
was,O,O
identified,O,O
which,O,O
enabled,O,O
chicken,O,O
IL2,B,O
to,O,O
be,O,O
mapped,O,O
to,O,O
chromosome,B,O
4,I,O
",",O,O
linked,O,O
to,O,O
ANX5,B,O
",",O,O
with,O,O
synteny,O,O
with,O,O
mouse,B,O
chromosome,I,O
3,I,O
and,O,O
human,B,O
chromosome,I,O
4,I,O
.,O,O
There,O,O
is,O,O
increasing,O,O
evidence,O,O
that,O,O
IFN,B,B
-,I,I
alpha,I,I
has,O,O
an,O,O
important,O,O
role,O,O
in,O,O
T,O,B
-,O,I
cell,O,I
biology,O,O
.,O,O
The,O,O
induction,O,O
of,O,O
these,O,O
genes,O,O
is,O,O
associated,O,O
with,O,O
interleukin,B,B
-,I,I
2,I,I
(,O,O
IL,B,O
-,I,O
2,I,O
),O,O
-,O,O
induced,O,O
T,O,B
-,O,I
cell,O,I
proliferation,O,O
.,O,O
Taken,O,O
together,O,O
",",O,O
our,O,O
results,O,O
suggest,O,O
that,O,O
IFN,B,B
-,I,I
alpha,I,I
",",O,O
IL,B,B
-,I,I
2,I,I
",",O,O
IL,B,B
-,I,I
12,I,I
",",O,O
and,O,O
IL,B,B
-,I,I
15,I,I
have,O,O
overlapping,O,O
activities,O,O
on,O,O
human,O,O
T,O,B
cells,O,I
.,O,O
The,O,O
Megakaryocyte,B,B
/,I,I
Platelet,I,I
-,I,I
specific,I,I
enhancer,I,I
of,O,O
the,O,O
alpha2beta1,B,B
integrin,I,I
gene,I,I
:,O,O
two,O,O
tandem,O,O
AP1,B,B
sites,I,I
and,O,O
the,O,O
mitogen,B,B
-,I,I
activated,I,I
protein,I,I
kinase,I,I
signaling,O,I
cascade,O,I
.,O,O
Transcriptional,O,O
regulation,O,O
of,O,O
the,O,O
alpha2,B,B
integrin,I,I
gene,I,I
in,O,O
cells,O,O
undergoing,O,O
megakaryocytic,O,B
differentiation,O,I
requires,O,O
a,O,O
core,B,O
promoter,I,O
between,O,O
bp,O,O
-,O,O
30,O,O
and,O,O
-,O,O
92,O,O
",",O,O
a,O,O
silencer,B,O
between,O,O
bp,O,O
-,O,O
92,O,O
and,O,O
-,O,O
351,O,O
",",O,O
and,O,O
megakaryocytic,B,B
enhancers,I,I
in,O,O
the,O,O
distal,B,O
5,I,O
flank,I,O
.,O,O
Therefore,O,O
",",O,O
our,O,O
data,O,O
not,O,O
only,O,O
reveal,O,O
that,O,O
Nmi,B,O
can,O,O
potentiate,O,O
STAT,B,B
-,O,I
dependent,O,I
transcription,O,I
",",O,O
but,O,O
also,O,O
suggest,O,O
that,O,O
it,O,O
can,O,O
augment,O,O
coactivator,O,O
protein,O,B
recruitment,O,O
to,O,O
at,O,O
least,O,O
some,O,O
members,O,O
of,O,O
a,O,O
group,O,O
of,O,O
sequence,B,O
-,I,O
specific,I,O
transcription,I,O
factors,I,O
.,O,O
In,O,O
contrast,O,O
",",O,O
activation,O,O
in,O,O
THP,B,O
-,I,O
1,I,O
cells,I,O
occurred,O,O
in,O,O
the,O,O
absence,O,O
of,O,O
vanadate,O,O
and,O,O
was,O,O
unaffected,O,O
by,O,O
catalase,B,O
.,O,O
These,O,O
findings,O,O
suggest,O,O
the,O,O
presence,O,O
in,O,O
vaginal,O,B
fluid,O,I
of,O,O
agent,O,O
(,O,O
s,O,O
),O,O
derived,O,O
from,O,O
indigenous,O,O
bacteria,O,O
that,O,O
can,O,O
activate,O,O
the,O,O
HIV,B,B
-,I,I
1,I,I
LTR,I,I
",",O,O
cytokine,B,O
production,O,O
",",O,O
and,O,O
NF,B,B
-,I,I
kappaB,I,I
in,O,O
cells,O,O
of,O,O
macrophage,O,B
lineage,O,I
",",O,O
with,O,O
possible,O,O
influence,O,O
on,O,O
vaginal,O,O
physiology,O,O
and,O,O
host,O,O
defense,O,O
.,O,O
Activated,O,O
primed,O,O
CD4,O,B
T,O,I
cells,O,O
contain,O,O
more,O,O
NFAT1,B,B
and,O,O
support,O,O
greater,O,O
NFAT,B,B
-,O,I
directed,O,I
transcription,O,I
than,O,O
unprimed,O,O
CD4,O,B
T,O,I
cells,O,O
",",O,O
while,O,O
activator,B,O
protein,I,O
1,I,B
binding,O,I
and,O,O
activator,B,O
protein,I,O
1,I,I
-,O,I
mediated,O,I
transcription,O,I
by,O,O
both,O,O
cell,O,O
types,O,O
is,O,O
similar,O,O
.,O,O
These,O,O
agents,O,O
also,O,O
significantly,O,O
decreased,O,O
TNF,B,B
-,O,I
and,O,O
LPS,O,B
-,O,I
stimulated,O,O
increases,O,O
in,O,O
HUVEC,B,B
surface,I,O
VCAM,I,B
-,I,I
1,I,I
.,O,O
TNF,B,B
stimulated,O,O
expression,O,O
of,O,O
both,O,O
intercellular,B,B
adhesion,I,I
molecule,I,I
-,I,I
1,I,I
and,O,O
E,B,B
-,I,I
selectin,I,I
in,O,O
HUVECs,O,B
",",O,O
but,O,O
in,O,O
HUAECs,O,B
",",O,O
only,O,O
intercellular,B,B
adhesion,I,I
molecule,I,I
-,I,I
1,I,I
was,O,O
increased,O,O
.,O,O
Functional,O,O
testosterone,B,B
receptors,I,I
in,O,O
plasma,O,O
membranes,O,O
of,O,O
T,O,O
cells,O,O
.,O,O
AR,B,B
can,O,O
be,O,O
visualized,O,O
with,O,O
the,O,O
anti,B,O
-,I,O
AR,I,B
antibodies,I,I
in,O,O
the,O,O
cytoplasm,O,O
of,O,O
permeabilized,O,O
T,O,O
cells,O,O
by,O,O
using,O,O
CLSM,O,O
",",O,O
though,O,O
AR,B,B
are,O,O
not,O,O
detectable,O,O
in,O,O
cytosol,O,O
fractions,O,O
when,O,O
using,O,O
the,O,O
charcoal,O,O
binding,O,O
assay,O,O
with,O,O
3H,O,O
-,O,O
R1881,O,O
as,O,O
ligand,O,O
.,O,O
Cytoplasmic,B,O
AR,I,B
do,O,O
not,O,O
translocate,O,O
to,O,O
the,O,O
nucleus,O,O
of,O,O
T,O,O
cells,O,O
in,O,O
the,O,O
presence,O,O
of,O,O
testosterone,O,O
",",O,O
in,O,O
contrast,O,O
to,O,O
cytoplasmic,B,O
AR,I,B
in,O,O
human,O,O
cancer,O,O
LNCaP,O,O
cells,O,O
.,O,O
By,O,O
contrast,O,O
",",O,O
the,O,O
cell,B,O
surface,I,O
receptors,I,O
for,O,O
testosterone,O,B
are,O,O
in,O,O
a,O,O
functionally,O,O
active,O,O
state,O,O
",",O,O
enabling,O,O
T,O,O
cells,O,O
a,O,O
nongenomic,O,O
response,O,O
to,O,O
testosterone,O,B
.,O,O
Limited,O,O
proteolysis,O,O
for,O,O
assaying,O,O
ligand,O,O
binding,O,O
affinities,O,O
of,O,O
nuclear,B,B
receptors,I,I
.,O,O
Using,O,O
the,O,O
wild,B,O
-,I,O
type,I,O
or,I,O
mutated,I,O
human,I,O
retinoic,I,B
acid,I,I
receptor,I,I
alpha,I,I
as,O,O
a,O,O
model,O,O
",",O,O
kDa,O,O
values,O,O
determined,O,O
by,O,O
classical,O,O
competition,O,O
binding,O,O
assays,O,O
using,O,O
tritiated,O,O
ligands,O,O
are,O,O
in,O,O
agreement,O,O
with,O,O
those,O,O
measured,O,O
by,O,O
the,O,O
proteolytic,O,O
assay,O,O
.,O,O
B,O,B
lymphocytes,O,O
from,O,O
patients,O,O
with,O,O
chronic,O,O
lymphocytic,O,O
leukemia,O,O
contain,O,O
signal,B,B
transducer,I,I
and,I,I
activator,I,I
of,I,I
transcription,I,I
(,I,O
STAT,I,B
),I,O
1,I,O
and,O,O
STAT3,B,B
constitutively,O,O
phosphorylated,O,O
on,O,O
serine,O,O
residues,O,O
.,O,O
In,O,O
summary,O,O
",",O,O
the,O,O
constitutive,O,O
serine,O,O
phosphorylation,O,O
of,O,O
STAT1,B,B
and,O,O
STAT3,B,B
is,O,O
present,O,O
in,O,O
all,O,O
CLL,O,O
samples,O,O
tested,O,O
to,O,O
date,O,O
",",O,O
although,O,O
the,O,O
physiologic,O,O
significance,O,O
of,O,O
this,O,O
modification,O,O
remains,O,O
to,O,O
be,O,O
determined,O,O
.,O,O
G,O,O
vaginalis,O,O
lysates,O,O
also,O,O
activated,O,O
HIV,O,B
expression,O,O
in,O,O
certain,O,O
T,O,O
cell,O,O
lines,O,O
.,O,O
Highly,O,O
purified,O,O
monocytes,O,O
were,O,O
incubated,O,O
with,O,O
IL,B,B
-,I,I
10,I,I
for,O,O
60,O,O
to,O,O
90,O,O
minutes,O,O
before,O,O
the,O,O
addition,O,O
of,O,O
IFNgamma,B,B
or,O,O
IFNalpha,B,B
.,O,O
IL,B,B
-,I,I
10,I,I
preincubation,O,O
resulted,O,O
in,O,O
the,O,O
inhibition,O,O
of,O,O
gene,O,O
expression,O,O
for,O,O
several,O,O
IFN,B,B
-,I,I
induced,I,I
genes,I,O
",",O,O
such,O,O
as,O,O
IP,B,B
-,I,I
10,I,I
",",O,O
ISG54,B,O
",",O,O
and,O,O
intercellular,B,O
adhesion,I,O
molecule,I,O
-,I,O
1,I,O
.,O,O
The,O,O
development,O,O
of,O,O
ringed,O,O
sideroblasts,O,O
in,O,O
erythroid,O,B
colonies,O,I
by,O,O
iron,O,B
staining,O,O
and,O,O
their,O,O
X,O,B
-,O,I
inactivation,O,I
pattern,O,O
were,O,O
also,O,O
examined,O,O
.,O,O
Granulosa,O,B
cell,O,I
tumor,O,I
of,O,O
the,O,O
ovary,O,O
.,O,O
All,O,O
of,O,O
the,O,O
tumors,O,O
exhibited,O,O
typical,O,O
morphology,O,O
",",O,O
were,O,O
limited,O,O
to,O,O
the,O,O
ovary,O,O
(,O,O
stage,O,O
I,O,O
),O,O
",",O,O
and,O,O
7,O,O
cases,O,O
followed,O,O
a,O,O
benign,O,O
clinical,O,O
course,O,O
.,O,O
Comparison,O,O
of,O,O
primary,O,O
sensitization,O,O
of,O,O
naive,O,O
human,O,B
T,O,I
cells,O,I
to,O,O
varicella,O,O
-,O,O
zoster,O,O
virus,O,O
peptides,O,O
by,O,O
dendritic,O,B
cells,O,I
in,O,O
vitro,O,O
with,O,O
responses,O,O
elicited,O,O
in,O,O
vivo,O,O
by,O,O
varicella,O,O
vaccination,O,O
.,O,O
Dendritic,O,B
cells,O,I
(,O,O
DC,O,O
),O,O
are,O,O
potent,O,O
APC,O,O
during,O,O
primary,O,O
and,O,O
secondary,O,O
immune,O,O
responses,O,O
.,O,O
Monocytes,O,B
were,O,O
effective,O,O
APC,O,O
for,O,O
VZV,O,O
peptides,O,O
only,O,O
after,O,O
immunization,O,O
.,O,O
IL,B,B
-,I,I
10,I,I
treatment,O,O
prevented,O,O
the,O,O
downregulation,O,O
of,O,O
p27,B,B
(,I,O
Kip1,I,I
),O,O
",",O,O
an,O,O
inhibitory,B,O
protein,I,O
that,O,O
controls,O,O
progression,O,O
out,O,O
of,O,O
the,O,O
G0,O,O
phase,O,O
of,O,O
the,O,O
cell,O,O
cycle,O,O
.,O,O
Associated,O,O
with,O,O
the,O,O
inhibition,O,O
of,O,O
the,O,O
cell,O,O
cycle,O,O
",",O,O
IL,B,B
-,I,I
10,I,I
suppressed,O,O
SEB,B,O
induction,O,O
of,O,O
interleukin,B,O
-,I,O
2,I,O
(,O,O
IL,B,O
-,I,O
2,I,O
),O,O
.,O,O
Although,O,O
this,O,O
reversal,O,O
by,O,O
IL,B,O
-,I,O
2,I,O
was,O,O
pronounced,O,O
",",O,O
it,O,O
was,O,O
not,O,O
complete,O,O
",",O,O
suggesting,O,O
that,O,O
IL,B,B
-,I,I
10,I,I
may,O,O
have,O,O
some,O,O
effects,O,O
not,O,O
directly,O,O
related,O,O
to,O,O
the,O,O
suppression,O,O
of,O,O
IL,B,B
-,I,I
2,I,I
production,O,O
.,O,O
IL,B,B
-,I,I
4,I,I
and,O,O
IL,B,B
-,I,I
13,I,I
induced,O,O
dose,O,O
-,O,O
and,O,O
time,O,O
-,O,O
dependent,O,O
increases,O,O
in,O,O
IL,O,B
-,O,I
1RI,O,I
and,O,O
IL,O,B
-,O,I
1RII,O,I
mRNA,O,O
levels,O,O
.,O,O
IFN,B,B
-,I,I
gamma,I,I
decreased,O,O
basal,O,O
expression,O,O
as,O,O
well,O,O
as,O,O
the,O,O
induction,O,O
of,O,O
these,O,O
genes,O,O
by,O,O
IL,B,B
-,I,I
4,I,I
and,O,O
IL,B,B
-,I,I
13,I,I
.,O,O
Inhibition,O,O
of,O,O
IL,B,B
-,I,I
1RI,I,I
and,O,O
IL,O,B
-,O,I
1RII,O,I
mRNA,O,O
levels,O,O
by,O,O
IFN,B,B
-,I,I
gamma,I,I
was,O,O
transcriptionally,O,O
mediated,O,O
",",O,O
and,O,O
correlated,O,O
directly,O,O
with,O,O
decreased,O,O
production,O,O
of,O,O
soluble,O,O
IL,B,B
-,I,I
1RII,I,I
.,O,O
In,O,O
both,O,O
cell,O,O
types,O,O
",",O,O
the,O,O
cytokine,B,O
that,O,O
inhibits,O,O
the,O,O
induction,O,O
of,O,O
IkappaBalpha,B,O
by,O,O
DEX,O,O
",",O,O
also,O,O
rescues,O,O
these,O,O
cells,O,O
from,O,O
DEX,O,O
-,O,O
induced,O,O
apoptosis,O,O
",",O,O
although,O,O
the,O,O
rescue,O,O
cytokine,O,O
is,O,O
different,O,O
in,O,O
Th1,O,O
and,O,O
Th2,O,O
cells,O,O
.,O,O
Infection,O,O
of,O,O
human,O,O
monocytes,O,O
with,O,O
influenza,O,O
A,O,O
virus,O,O
induces,O,O
a,O,O
broad,O,O
range,O,O
of,O,O
proinflammatory,B,O
cytokines,I,O
and,O,O
mononuclear,O,O
cell,O,O
attracting,O,O
chemokines,B,O
before,O,O
the,O,O
infected,O,O
cells,O,O
undergo,O,O
apoptosis,O,O
.,O,O
In,O,O
conclusion,O,O
",",O,O
the,O,O
long,O,O
-,O,O
term,O,O
regulation,O,O
of,O,O
transcription,B,O
factor,I,O
gene,O,O
expression,O,O
in,O,O
non,O,O
-,O,O
proliferating,O,O
cells,O,O
seems,O,O
to,O,O
be,O,O
of,O,O
minor,O,O
importance,O,O
after,O,O
influenza,O,O
infection,O,O
since,O,O
in,O,O
apoptosisprone,O,O
cells,O,O
an,O,O
immediate,O,O
availability,O,O
of,O,O
transcription,B,O
factor,I,O
proteins,I,O
is,O,O
required,O,O
.,O,O
Patients,O,O
with,O,O
diabetic,O,O
nephropathy,O,O
showed,O,O
higher,O,O
NF,B,B
-,I,I
kappaB,I,I
binding,O,I
activity,O,I
in,O,O
Electrophoretic,O,O
Mobility,O,O
Shift,O,O
Assays,O,O
and,O,O
stronger,O,O
immunohistological,O,O
staining,O,O
for,O,O
activated,O,O
NF,B,B
-,I,I
kappaBp65,I,I
than,O,O
patients,O,O
without,O,O
renal,O,O
complications,O,O
.,O,O
Resorption,O,O
lacunae,O,O
can,O,O
be,O,O
observed,O,O
by,O,O
day,O,O
22,O,O
.,O,O
We,O,O
incubated,O,O
sodium,O,B
oleate,O,I
with,O,O
human,O,B
umbilical,O,I
vein,O,I
endothelial,O,I
cells,O,I
for,O,O
0,O,O
to,O,O
72,O,O
hours,O,O
",",O,O
followed,O,O
by,O,O
coincubation,O,O
of,O,O
oleate,O,B
with,O,O
human,B,B
recombinant,I,I
tumor,I,I
necrosis,I,I
factor,I,I
",",O,O
interleukin,B,B
(,I,O
IL,I,B
),I,O
-,I,O
1alpha,I,I
",",O,O
IL,B,B
-,I,O
1beta,I,I
",",O,O
IL,B,B
-,I,O
4,I,I
",",O,O
Escherichia,O,B
coli,O,I
lipopolysaccharide,O,I
(,O,O
LPS,O,O
),O,O
",",O,O
or,O,O
phorbol,O,B
12,O,I
-,O,I
myristate,O,I
13,O,I
-,O,I
acetate,O,I
for,O,O
a,O,O
further,O,O
6,O,O
to,O,O
24,O,O
hours,O,O
.,O,O
The,O,O
endothelial,O,B
expression,O,O
of,O,O
vascular,B,B
cell,I,I
adhesion,I,I
molecule,I,I
-,I,I
1,I,I
(,O,O
VCAM,B,B
-,I,I
1,I,I
),O,O
",",O,O
E,B,B
-,I,I
selectin,I,I
",",O,O
and,O,O
intercellular,B,B
adhesion,I,I
molecule,I,I
-,I,I
1,I,I
was,O,O
monitored,O,O
by,O,O
cell,O,B
surface,O,I
enzyme,O,I
immunoassays,O,I
or,O,O
flow,O,B
cytometry,O,I
",",O,O
and,O,O
steady,O,O
-,O,O
state,O,O
levels,O,O
of,O,O
VCAM,B,B
-,I,I
1,I,I
mRNA,I,I
were,O,O
assessed,O,O
by,O,O
Northern,O,B
blot,O,I
analysis,O,I
.,O,O
Incubation,O,O
of,O,O
endothelial,O,B
cells,O,I
with,O,O
oleate,O,O
for,O,O
72,O,O
hours,O,O
decreased,O,O
the,O,O
relative,O,O
proportions,O,O
of,O,O
saturated,O,O
(,O,O
palmitic,O,B
and,O,O
stearic,O,B
),O,O
acids,O,O
in,O,O
total,O,O
cell,O,B
lipids,O,I
and,O,O
increased,O,O
the,O,O
proportions,O,O
of,O,O
oleate,O,O
in,O,O
total,O,O
cell,O,B
lipids,O,I
without,O,O
significantly,O,O
changing,O,O
the,O,O
relative,O,O
proportions,O,O
of,O,O
polyunsaturated,O,B
fatty,O,I
acids,O,I
.,O,O
The,O,O
importance,O,O
of,O,O
BCL2,B,B
and,O,O
Stat3,B,B
on,O,O
IL,B,B
-,I,I
6,I,I
-,O,I
induced,O,O
macrophage,O,O
-,O,O
differentiation,O,O
and,O,O
apoptosis,O,O
was,O,O
studied,O,O
with,O,O
1A9,O,O
-,O,O
M,O,O
cells,O,O
expressing,O,O
human,B,O
BCL2,I,O
or,O,O
a,O,O
dominant,O,O
-,O,O
negative,O,O
form,O,O
of,O,O
Stat3,B,O
",",O,O
respectively,O,O
.,O,O
IL,B,B
-,I,I
6,I,I
-,O,I
induced,O,O
apoptosis,O,O
",",O,O
but,O,O
not,O,O
macrophage,O,O
-,O,O
differentiation,O,O
",",O,O
was,O,O
blocked,O,O
by,O,O
continuously,O,O
expressed,O,O
BCL2,B,O
.,O,O
Interleukin,B,B
-,I,I
8,I,I
(,O,O
IL,B,B
-,I,I
8,I,I
),O,O
is,O,O
a,O,O
chemokine,B,O
that,O,O
belongs,O,O
to,O,O
the,O,O
alpha,B,O
-,I,O
chemokine,I,O
or,O,O
CXC,B,O
subfamily,I,O
and,O,O
is,O,O
produced,O,O
by,O,O
a,O,O
wide,O,O
variety,O,O
of,O,O
human,O,O
cells,O,O
",",O,O
including,O,O
monocytes,O,O
and,O,O
polymorphonuclear,O,O
cells,O,O
(,O,O
PMN,O,O
),O,O
.,O,O
IL,B,B
-,I,I
8,I,I
is,O,O
secreted,O,O
in,O,O
response,O,O
to,O,O
inflammatory,O,O
stimuli,O,O
",",O,O
notably,O,O
bacterial,O,O
products,O,O
such,O,O
as,O,O
lipopolysaccharide,O,O
(,O,O
LPS,O,O
),O,O
",",O,O
but,O,O
little,O,O
is,O,O
known,O,O
about,O,O
the,O,O
mechanisms,O,O
by,O,O
which,O,O
these,O,O
agents,O,O
mediate,O,O
IL,B,B
-,I,I
8,I,I
induction,O,O
.,O,O
In,O,O
this,O,O
report,O,O
",",O,O
we,O,O
show,O,O
that,O,O
Mycoplasma,B,O
fermentans,I,O
lipid,I,B
-,I,I
associated,I,I
membrane,I,I
proteins,I,I
(,O,O
LAMPf,B,O
),O,O
induce,O,O
the,O,O
production,O,O
of,O,O
high,O,O
levels,O,O
of,O,O
IL,B,B
-,I,I
8,I,I
by,O,O
THP,O,O
-,O,O
1,O,O
(,O,O
human,O,O
monocyte,O,O
),O,O
cells,O,O
and,O,O
PMN,O,O
at,O,O
the,O,O
same,O,O
extent,O,O
as,O,O
LPS,O,O
.,O,O
In,O,O
this,O,O
study,O,O
we,O,O
investigated,O,O
the,O,O
effects,O,O
of,O,O
C3a,B,O
and,O,O
C3a,B,O
(,I,O
desArg,I,O
),I,O
on,O,O
gene,O,O
expression,O,O
and,O,O
protein,O,B
secretion,O,O
of,O,O
IL,B,B
-,I,I
6,I,I
in,O,O
human,O,O
PBMCs,O,O
",",O,O
either,O,O
alone,O,O
or,O,O
in,O,O
combination,O,O
with,O,O
LPS,O,O
or,O,O
IL,B,B
-,I,I
1beta,I,I
.,O,O
Furthermore,O,O
",",O,O
we,O,O
investigated,O,O
the,O,O
effects,O,O
of,O,O
C3a,B,B
and,O,O
C3a,B,B
(,I,O
desArg,I,O
),I,O
on,O,O
induction,O,O
of,O,O
NF,B,B
-,I,I
kappaB,I,I
and,O,O
activating,B,O
protein,I,O
-,I,O
1,I,O
binding,O,O
.,O,O
These,O,O
results,O,O
demonstrate,O,O
the,O,O
capacity,O,O
of,O,O
intact,O,O
C3a,B,B
and,O,O
its,O,O
circulating,O,O
des,B,O
-,I,O
Arg,I,O
form,I,O
to,O,O
exert,O,O
immunmodulatory,O,O
effects,O,O
in,O,O
vitro,O,O
.,O,O
Phenylarsine,O,O
oxide,O,O
inhibits,O,O
ex,O,O
vivo,O,O
HIV,O,B
-,O,I
1,O,I
expression,O,O
.,O,O
Pharmacological,O,O
control,O,O
of,O,O
antigen,O,O
responsiveness,O,O
in,O,O
genetically,O,O
modified,O,O
T,O,O
lymphocytes,O,O
.,O,O
Recently,O,O
",",O,O
fibromyalgia,O,O
(,O,O
FMS,O,O
),O,O
was,O,O
shown,O,O
to,O,O
be,O,O
a,O,O
disorder,O,O
associated,O,O
with,O,O
an,O,O
altered,O,O
functioning,O,O
of,O,O
the,O,O
stress,O,O
response,O,O
system,O,O
.,O,O
FMS,O,O
patients,O,O
display,O,O
a,O,O
hyperreactive,O,O
pituitary,O,O
adrenocorticotropic,O,O
hormone,O,O
(,O,O
ACTH,O,O
),O,O
release,O,O
in,O,O
response,O,O
to,O,O
corticotropin,O,O
